forecast_id,product_id,forecast_date,predicted_demand,model_used
523,B08CF3D7QR,2023-01-15,103,Placeholder
524,B08CF3D7QR,2023-01-22,196,Placeholder
525,B08CF3D7QR,2023-01-29,115,Placeholder
526,B08CF3D7QR,2023-02-05,115,Placeholder
527,B08CF3D7QR,2023-02-12,72,Placeholder
528,B08CF3D7QR,2023-02-19,107,Placeholder
529,B08CF3D7QR,2023-02-26,118,Placeholder
530,B08CF3D7QR,2023-03-05,166,Placeholder
531,B08CF3D7QR,2023-03-12,119,Placeholder
532,B08CF3D7QR,2023-03-19,148,Placeholder
533,B08CF3D7QR,2023-03-26,172,Placeholder
534,B08CF3D7QR,2023-04-02,176,Placeholder
535,B08CF3D7QR,2023-04-09,166,Placeholder
536,B08CF3D7QR,2023-04-16,106,Placeholder
537,B08CF3D7QR,2023-04-23,145,Placeholder
538,B08CF3D7QR,2023-04-30,122,Placeholder
539,B08CF3D7QR,2023-05-07,187,Placeholder
540,B08CF3D7QR,2023-05-14,69,Placeholder
541,B08CF3D7QR,2023-05-21,124,Placeholder
542,B08CF3D7QR,2023-05-28,181,Placeholder
543,B08CF3D7QR,2023-06-04,167,Placeholder
544,B08CF3D7QR,2023-06-11,118,Placeholder
545,B08CF3D7QR,2023-06-18,138,Placeholder
546,B08CF3D7QR,2023-06-25,154,Placeholder
547,B08CF3D7QR,2023-07-02,136,Placeholder
548,B08CF3D7QR,2023-07-09,56,Placeholder
549,B08CF3D7QR,2023-07-16,118,Placeholder
550,B08CF3D7QR,2023-07-23,93,Placeholder
551,B08CF3D7QR,2023-07-30,77,Placeholder
552,B08CF3D7QR,2023-08-06,135,Placeholder
553,B08CF3D7QR,2023-08-13,147,Placeholder
554,B08CF3D7QR,2023-08-20,176,Placeholder
555,B08CF3D7QR,2023-08-27,124,Placeholder
556,B08CF3D7QR,2023-09-03,186,Placeholder
557,B08CF3D7QR,2023-09-10,182,Placeholder
558,B08CF3D7QR,2023-09-17,71,Placeholder
559,B08CF3D7QR,2023-09-24,80,Placeholder
560,B08CF3D7QR,2023-10-01,197,Placeholder
561,B08CF3D7QR,2023-10-08,65,Placeholder
562,B08CF3D7QR,2023-10-15,122,Placeholder
563,B08CF3D7QR,2023-10-22,138,Placeholder
564,B08CF3D7QR,2023-10-29,153,Placeholder
565,B08CF3D7QR,2023-11-05,99,Placeholder
566,B08CF3D7QR,2023-11-12,87,Placeholder
567,B08CF3D7QR,2023-11-19,70,Placeholder
568,B08CF3D7QR,2023-11-26,65,Placeholder
569,B08CF3D7QR,2023-12-03,118,Placeholder
570,B08CF3D7QR,2023-12-10,81,Placeholder
571,B08CF3D7QR,2023-12-17,149,Placeholder
572,B08CF3D7QR,2023-12-24,157,Placeholder
573,B0789LZTCJ,2023-01-01,53,Placeholder
574,B0789LZTCJ,2023-01-08,179,Placeholder
575,B0789LZTCJ,2023-01-15,52,Placeholder
576,B0789LZTCJ,2023-01-22,141,Placeholder
577,B0789LZTCJ,2023-01-29,81,Placeholder
578,B0789LZTCJ,2023-02-05,158,Placeholder
579,B0789LZTCJ,2023-02-12,145,Placeholder
580,B0789LZTCJ,2023-02-19,71,Placeholder
581,B0789LZTCJ,2023-02-26,169,Placeholder
582,B0789LZTCJ,2023-03-05,50,Placeholder
583,B0789LZTCJ,2023-03-12,66,Placeholder
584,B0789LZTCJ,2023-03-19,83,Placeholder
585,B0789LZTCJ,2023-03-26,104,Placeholder
586,B0789LZTCJ,2023-04-02,83,Placeholder
587,B0789LZTCJ,2023-04-09,62,Placeholder
588,B0789LZTCJ,2023-04-16,149,Placeholder
589,B0789LZTCJ,2023-04-23,158,Placeholder
590,B0789LZTCJ,2023-04-30,64,Placeholder
591,B0789LZTCJ,2023-05-07,178,Placeholder
592,B0789LZTCJ,2023-05-14,143,Placeholder
593,B0789LZTCJ,2023-05-21,188,Placeholder
594,B0789LZTCJ,2023-05-28,118,Placeholder
595,B0789LZTCJ,2023-06-04,98,Placeholder
596,B0789LZTCJ,2023-06-11,167,Placeholder
597,B0789LZTCJ,2023-06-18,95,Placeholder
598,B0789LZTCJ,2023-06-25,86,Placeholder
599,B0789LZTCJ,2023-07-02,131,Placeholder
600,B0789LZTCJ,2023-07-09,115,Placeholder
601,B0789LZTCJ,2023-07-16,96,Placeholder
602,B0789LZTCJ,2023-07-23,154,Placeholder
603,B0789LZTCJ,2023-07-30,195,Placeholder
604,B0789LZTCJ,2023-08-06,179,Placeholder
605,B0789LZTCJ,2023-08-13,169,Placeholder
606,B0789LZTCJ,2023-08-20,140,Placeholder
607,B0789LZTCJ,2023-08-27,80,Placeholder
608,B0789LZTCJ,2023-09-03,69,Placeholder
609,B0789LZTCJ,2023-09-10,51,Placeholder
610,B0789LZTCJ,2023-09-17,87,Placeholder
611,B0789LZTCJ,2023-09-24,146,Placeholder
612,B0789LZTCJ,2023-10-01,146,Placeholder
613,B0789LZTCJ,2023-10-08,72,Placeholder
614,B0789LZTCJ,2023-10-15,172,Placeholder
615,B0789LZTCJ,2023-10-22,81,Placeholder
616,B0789LZTCJ,2023-10-29,128,Placeholder
617,B0789LZTCJ,2023-11-05,95,Placeholder
618,B0789LZTCJ,2023-11-12,98,Placeholder
619,B0789LZTCJ,2023-11-19,131,Placeholder
620,B0789LZTCJ,2023-11-26,113,Placeholder
621,B0789LZTCJ,2023-12-03,57,Placeholder
622,B0789LZTCJ,2023-12-10,107,Placeholder
623,B0789LZTCJ,2023-12-17,126,Placeholder
624,B0789LZTCJ,2023-12-24,167,Placeholder
625,B07KSMBL2H,2023-01-01,94,Placeholder
626,B07KSMBL2H,2023-01-08,109,Placeholder
627,B07KSMBL2H,2023-01-15,67,Placeholder
628,B07KSMBL2H,2023-01-22,176,Placeholder
629,B07KSMBL2H,2023-01-29,184,Placeholder
630,B07KSMBL2H,2023-02-05,188,Placeholder
631,B07KSMBL2H,2023-02-12,185,Placeholder
632,B07KSMBL2H,2023-02-19,157,Placeholder
633,B07KSMBL2H,2023-02-26,187,Placeholder
634,B07KSMBL2H,2023-03-05,62,Placeholder
635,B07KSMBL2H,2023-03-12,154,Placeholder
636,B07KSMBL2H,2023-03-19,198,Placeholder
637,B07KSMBL2H,2023-03-26,107,Placeholder
638,B07KSMBL2H,2023-04-02,68,Placeholder
639,B07KSMBL2H,2023-04-09,131,Placeholder
640,B07KSMBL2H,2023-04-16,105,Placeholder
641,B07KSMBL2H,2023-04-23,67,Placeholder
642,B07KSMBL2H,2023-04-30,101,Placeholder
643,B07KSMBL2H,2023-05-07,95,Placeholder
644,B07KSMBL2H,2023-05-14,52,Placeholder
645,B07KSMBL2H,2023-05-21,131,Placeholder
646,B07KSMBL2H,2023-05-28,74,Placeholder
647,B07KSMBL2H,2023-06-04,122,Placeholder
648,B07KSMBL2H,2023-06-11,157,Placeholder
649,B07KSMBL2H,2023-06-18,177,Placeholder
650,B07KSMBL2H,2023-06-25,136,Placeholder
651,B07KSMBL2H,2023-07-02,122,Placeholder
652,B07KSMBL2H,2023-07-09,90,Placeholder
653,B07KSMBL2H,2023-07-16,171,Placeholder
654,B07KSMBL2H,2023-07-23,131,Placeholder
655,B07KSMBL2H,2023-07-30,197,Placeholder
656,B07KSMBL2H,2023-08-06,108,Placeholder
657,B07KSMBL2H,2023-08-13,111,Placeholder
658,B07KSMBL2H,2023-08-20,52,Placeholder
659,B07KSMBL2H,2023-08-27,70,Placeholder
660,B07KSMBL2H,2023-09-03,70,Placeholder
661,B07KSMBL2H,2023-09-10,137,Placeholder
662,B07KSMBL2H,2023-09-17,104,Placeholder
663,B07KSMBL2H,2023-09-24,127,Placeholder
664,B07KSMBL2H,2023-10-01,115,Placeholder
665,B07KSMBL2H,2023-10-08,58,Placeholder
666,B07KSMBL2H,2023-10-15,65,Placeholder
667,B07KSMBL2H,2023-10-22,114,Placeholder
668,B07KSMBL2H,2023-10-29,135,Placeholder
669,B07KSMBL2H,2023-11-05,54,Placeholder
670,B07KSMBL2H,2023-11-12,191,Placeholder
671,B07KSMBL2H,2023-11-19,167,Placeholder
672,B07KSMBL2H,2023-11-26,125,Placeholder
673,B07KSMBL2H,2023-12-03,77,Placeholder
674,B07KSMBL2H,2023-12-10,133,Placeholder
675,B07KSMBL2H,2023-12-17,64,Placeholder
676,B07KSMBL2H,2023-12-24,91,Placeholder
677,B085DTN6R2,2023-01-01,145,Placeholder
678,B085DTN6R2,2023-01-08,142,Placeholder
679,B085DTN6R2,2023-01-15,141,Placeholder
680,B085DTN6R2,2023-01-22,134,Placeholder
681,B085DTN6R2,2023-01-29,197,Placeholder
682,B085DTN6R2,2023-02-05,111,Placeholder
683,B085DTN6R2,2023-02-12,119,Placeholder
684,B085DTN6R2,2023-02-19,158,Placeholder
685,B085DTN6R2,2023-02-26,167,Placeholder
686,B085DTN6R2,2023-03-05,139,Placeholder
687,B085DTN6R2,2023-03-12,121,Placeholder
688,B085DTN6R2,2023-03-19,165,Placeholder
689,B085DTN6R2,2023-03-26,108,Placeholder
690,B085DTN6R2,2023-04-02,178,Placeholder
691,B085DTN6R2,2023-04-09,172,Placeholder
692,B085DTN6R2,2023-04-16,168,Placeholder
693,B085DTN6R2,2023-04-23,64,Placeholder
694,B085DTN6R2,2023-04-30,146,Placeholder
695,B085DTN6R2,2023-05-07,175,Placeholder
696,B085DTN6R2,2023-05-14,142,Placeholder
697,B085DTN6R2,2023-05-21,99,Placeholder
698,B085DTN6R2,2023-05-28,135,Placeholder
699,B085DTN6R2,2023-06-04,69,Placeholder
700,B085DTN6R2,2023-06-11,80,Placeholder
701,B085DTN6R2,2023-06-18,199,Placeholder
702,B085DTN6R2,2023-06-25,92,Placeholder
703,B085DTN6R2,2023-07-02,113,Placeholder
704,B085DTN6R2,2023-07-09,156,Placeholder
705,B085DTN6R2,2023-07-16,168,Placeholder
706,B085DTN6R2,2023-07-23,107,Placeholder
707,B085DTN6R2,2023-07-30,174,Placeholder
708,B085DTN6R2,2023-08-06,174,Placeholder
709,B085DTN6R2,2023-08-13,82,Placeholder
710,B085DTN6R2,2023-08-20,72,Placeholder
711,B085DTN6R2,2023-08-27,73,Placeholder
712,B085DTN6R2,2023-09-03,102,Placeholder
713,B085DTN6R2,2023-09-10,157,Placeholder
714,B085DTN6R2,2023-09-17,89,Placeholder
715,B085DTN6R2,2023-09-24,125,Placeholder
716,B085DTN6R2,2023-10-01,133,Placeholder
717,B085DTN6R2,2023-10-08,70,Placeholder
718,B085DTN6R2,2023-10-15,85,Placeholder
719,B085DTN6R2,2023-10-22,185,Placeholder
720,B085DTN6R2,2023-10-29,163,Placeholder
721,B085DTN6R2,2023-11-05,99,Placeholder
722,B085DTN6R2,2023-11-12,148,Placeholder
723,B085DTN6R2,2023-11-19,182,Placeholder
724,B085DTN6R2,2023-11-26,99,Placeholder
725,B085DTN6R2,2023-12-03,197,Placeholder
726,B085DTN6R2,2023-12-10,106,Placeholder
727,B085DTN6R2,2023-12-17,185,Placeholder
728,B085DTN6R2,2023-12-24,120,Placeholder
729,B09KLVMZ3B,2023-01-01,85,Placeholder
730,B09KLVMZ3B,2023-01-08,143,Placeholder
731,B09KLVMZ3B,2023-01-15,158,Placeholder
732,B09KLVMZ3B,2023-01-22,187,Placeholder
733,B09KLVMZ3B,2023-01-29,148,Placeholder
734,B09KLVMZ3B,2023-02-05,92,Placeholder
735,B09KLVMZ3B,2023-02-12,64,Placeholder
736,B09KLVMZ3B,2023-02-19,64,Placeholder
737,B09KLVMZ3B,2023-02-26,109,Placeholder
738,B09KLVMZ3B,2023-03-05,156,Placeholder
739,B09KLVMZ3B,2023-03-12,167,Placeholder
740,B09KLVMZ3B,2023-03-19,94,Placeholder
741,B09KLVMZ3B,2023-03-26,58,Placeholder
742,B09KLVMZ3B,2023-04-02,89,Placeholder
743,B09KLVMZ3B,2023-04-09,83,Placeholder
744,B09KLVMZ3B,2023-04-16,177,Placeholder
745,B09KLVMZ3B,2023-04-23,56,Placeholder
746,B09KLVMZ3B,2023-04-30,113,Placeholder
747,B09KLVMZ3B,2023-05-07,85,Placeholder
748,B09KLVMZ3B,2023-05-14,61,Placeholder
749,B09KLVMZ3B,2023-05-21,97,Placeholder
750,B09KLVMZ3B,2023-05-28,172,Placeholder
751,B09KLVMZ3B,2023-06-04,104,Placeholder
752,B09KLVMZ3B,2023-06-11,123,Placeholder
753,B09KLVMZ3B,2023-06-18,166,Placeholder
754,B09KLVMZ3B,2023-06-25,132,Placeholder
755,B09KLVMZ3B,2023-07-02,168,Placeholder
756,B09KLVMZ3B,2023-07-09,104,Placeholder
757,B09KLVMZ3B,2023-07-16,137,Placeholder
758,B09KLVMZ3B,2023-07-23,112,Placeholder
759,B09KLVMZ3B,2023-07-30,129,Placeholder
760,B09KLVMZ3B,2023-08-06,173,Placeholder
761,B09KLVMZ3B,2023-08-13,84,Placeholder
762,B09KLVMZ3B,2023-08-20,58,Placeholder
763,B09KLVMZ3B,2023-08-27,143,Placeholder
764,B09KLVMZ3B,2023-09-03,90,Placeholder
765,B09KLVMZ3B,2023-09-10,104,Placeholder
766,B09KLVMZ3B,2023-09-17,114,Placeholder
767,B09KLVMZ3B,2023-09-24,58,Placeholder
768,B09KLVMZ3B,2023-10-01,139,Placeholder
769,B09KLVMZ3B,2023-10-08,137,Placeholder
770,B09KLVMZ3B,2023-10-15,158,Placeholder
771,B09KLVMZ3B,2023-10-22,84,Placeholder
772,B09KLVMZ3B,2023-10-29,137,Placeholder
773,B09KLVMZ3B,2023-11-05,140,Placeholder
774,B09KLVMZ3B,2023-11-12,139,Placeholder
775,B09KLVMZ3B,2023-11-19,85,Placeholder
776,B09KLVMZ3B,2023-11-26,184,Placeholder
777,B09KLVMZ3B,2023-12-03,90,Placeholder
778,B09KLVMZ3B,2023-12-10,65,Placeholder
779,B09KLVMZ3B,2023-12-17,101,Placeholder
780,B09KLVMZ3B,2023-12-24,105,Placeholder
781,B083342NKJ,2023-01-01,92,Placeholder
782,B083342NKJ,2023-01-08,107,Placeholder
783,B083342NKJ,2023-01-15,101,Placeholder
784,B083342NKJ,2023-01-22,172,Placeholder
785,B083342NKJ,2023-01-29,152,Placeholder
786,B083342NKJ,2023-02-05,141,Placeholder
787,B083342NKJ,2023-02-12,153,Placeholder
788,B083342NKJ,2023-02-19,120,Placeholder
789,B083342NKJ,2023-02-26,199,Placeholder
790,B083342NKJ,2023-03-05,88,Placeholder
791,B083342NKJ,2023-03-12,100,Placeholder
792,B083342NKJ,2023-03-19,110,Placeholder
793,B083342NKJ,2023-03-26,141,Placeholder
794,B083342NKJ,2023-04-02,61,Placeholder
795,B083342NKJ,2023-04-09,119,Placeholder
796,B083342NKJ,2023-04-16,182,Placeholder
797,B083342NKJ,2023-04-23,58,Placeholder
798,B083342NKJ,2023-04-30,174,Placeholder
799,B083342NKJ,2023-05-07,62,Placeholder
800,B083342NKJ,2023-05-14,60,Placeholder
801,B083342NKJ,2023-05-21,58,Placeholder
802,B083342NKJ,2023-05-28,57,Placeholder
803,B083342NKJ,2023-06-04,101,Placeholder
804,B083342NKJ,2023-06-11,129,Placeholder
805,B083342NKJ,2023-06-18,88,Placeholder
806,B083342NKJ,2023-06-25,198,Placeholder
807,B083342NKJ,2023-07-02,61,Placeholder
808,B083342NKJ,2023-07-09,92,Placeholder
809,B083342NKJ,2023-07-16,149,Placeholder
810,B083342NKJ,2023-07-23,79,Placeholder
811,B083342NKJ,2023-07-30,138,Placeholder
812,B083342NKJ,2023-08-06,50,Placeholder
813,B083342NKJ,2023-08-13,106,Placeholder
814,B083342NKJ,2023-08-20,130,Placeholder
815,B083342NKJ,2023-08-27,136,Placeholder
816,B083342NKJ,2023-09-03,142,Placeholder
817,B083342NKJ,2023-09-10,112,Placeholder
818,B083342NKJ,2023-09-17,87,Placeholder
819,B083342NKJ,2023-09-24,70,Placeholder
820,B083342NKJ,2023-10-01,83,Placeholder
821,B083342NKJ,2023-10-08,153,Placeholder
822,B083342NKJ,2023-10-15,192,Placeholder
823,B083342NKJ,2023-10-22,164,Placeholder
824,B083342NKJ,2023-10-29,81,Placeholder
825,B083342NKJ,2023-11-05,137,Placeholder
826,B083342NKJ,2023-11-12,169,Placeholder
827,B083342NKJ,2023-11-19,96,Placeholder
828,B083342NKJ,2023-11-26,135,Placeholder
829,B083342NKJ,2023-12-03,75,Placeholder
830,B083342NKJ,2023-12-10,165,Placeholder
831,B083342NKJ,2023-12-17,83,Placeholder
832,B083342NKJ,2023-12-24,112,Placeholder
833,B0B6F7LX4C,2023-01-01,80,Placeholder
834,B0B6F7LX4C,2023-01-08,87,Placeholder
835,B0B6F7LX4C,2023-01-15,127,Placeholder
836,B0B6F7LX4C,2023-01-22,162,Placeholder
837,B0B6F7LX4C,2023-01-29,180,Placeholder
838,B0B6F7LX4C,2023-02-05,112,Placeholder
839,B0B6F7LX4C,2023-02-12,129,Placeholder
840,B0B6F7LX4C,2023-02-19,143,Placeholder
841,B0B6F7LX4C,2023-02-26,168,Placeholder
842,B0B6F7LX4C,2023-03-05,131,Placeholder
843,B0B6F7LX4C,2023-03-12,86,Placeholder
844,B0B6F7LX4C,2023-03-19,63,Placeholder
845,B0B6F7LX4C,2023-03-26,140,Placeholder
846,B0B6F7LX4C,2023-04-02,190,Placeholder
847,B0B6F7LX4C,2023-04-09,74,Placeholder
848,B0B6F7LX4C,2023-04-16,50,Placeholder
849,B0B6F7LX4C,2023-04-23,86,Placeholder
850,B0B6F7LX4C,2023-04-30,111,Placeholder
851,B0B6F7LX4C,2023-05-07,118,Placeholder
852,B0B6F7LX4C,2023-05-14,164,Placeholder
853,B0B6F7LX4C,2023-05-21,120,Placeholder
854,B0B6F7LX4C,2023-05-28,140,Placeholder
855,B0B6F7LX4C,2023-06-04,134,Placeholder
856,B0B6F7LX4C,2023-06-11,198,Placeholder
857,B0B6F7LX4C,2023-06-18,158,Placeholder
858,B0B6F7LX4C,2023-06-25,77,Placeholder
859,B0B6F7LX4C,2023-07-02,190,Placeholder
860,B0B6F7LX4C,2023-07-09,93,Placeholder
861,B0B6F7LX4C,2023-07-16,59,Placeholder
862,B0B6F7LX4C,2023-07-23,68,Placeholder
863,B0B6F7LX4C,2023-07-30,186,Placeholder
864,B0B6F7LX4C,2023-08-06,71,Placeholder
865,B0B6F7LX4C,2023-08-13,76,Placeholder
866,B0B6F7LX4C,2023-08-20,78,Placeholder
867,B0B6F7LX4C,2023-08-27,65,Placeholder
868,B0B6F7LX4C,2023-09-03,183,Placeholder
869,B0B6F7LX4C,2023-09-10,80,Placeholder
870,B0B6F7LX4C,2023-09-17,96,Placeholder
871,B0B6F7LX4C,2023-09-24,159,Placeholder
872,B0B6F7LX4C,2023-10-01,51,Placeholder
873,B0B6F7LX4C,2023-10-08,59,Placeholder
874,B0B6F7LX4C,2023-10-15,95,Placeholder
875,B0B6F7LX4C,2023-10-22,92,Placeholder
876,B0B6F7LX4C,2023-10-29,50,Placeholder
877,B0B6F7LX4C,2023-11-05,172,Placeholder
878,B0B6F7LX4C,2023-11-12,50,Placeholder
879,B0B6F7LX4C,2023-11-19,80,Placeholder
880,B0B6F7LX4C,2023-11-26,93,Placeholder
881,B0B6F7LX4C,2023-12-03,161,Placeholder
882,B0B6F7LX4C,2023-12-10,84,Placeholder
883,B0B6F7LX4C,2023-12-17,126,Placeholder
884,B0B6F7LX4C,2023-12-24,100,Placeholder
885,B082LSVT4B,2023-01-01,175,Placeholder
886,B082LSVT4B,2023-01-08,173,Placeholder
887,B082LSVT4B,2023-01-15,121,Placeholder
888,B082LSVT4B,2023-01-22,123,Placeholder
889,B082LSVT4B,2023-01-29,140,Placeholder
890,B082LSVT4B,2023-02-05,74,Placeholder
891,B082LSVT4B,2023-02-12,58,Placeholder
892,B082LSVT4B,2023-02-19,152,Placeholder
893,B082LSVT4B,2023-02-26,108,Placeholder
894,B082LSVT4B,2023-03-05,196,Placeholder
895,B082LSVT4B,2023-03-12,133,Placeholder
896,B082LSVT4B,2023-03-19,197,Placeholder
897,B082LSVT4B,2023-03-26,89,Placeholder
898,B082LSVT4B,2023-04-02,85,Placeholder
899,B082LSVT4B,2023-04-09,190,Placeholder
900,B082LSVT4B,2023-04-16,183,Placeholder
901,B082LSVT4B,2023-04-23,84,Placeholder
902,B082LSVT4B,2023-04-30,192,Placeholder
903,B082LSVT4B,2023-05-07,187,Placeholder
904,B082LSVT4B,2023-05-14,119,Placeholder
905,B082LSVT4B,2023-05-21,184,Placeholder
906,B082LSVT4B,2023-05-28,147,Placeholder
907,B082LSVT4B,2023-06-04,159,Placeholder
908,B082LSVT4B,2023-06-11,145,Placeholder
909,B082LSVT4B,2023-06-18,182,Placeholder
910,B082LSVT4B,2023-06-25,85,Placeholder
911,B082LSVT4B,2023-07-02,80,Placeholder
912,B082LSVT4B,2023-07-09,133,Placeholder
913,B082LSVT4B,2023-07-16,93,Placeholder
914,B082LSVT4B,2023-07-23,57,Placeholder
915,B082LSVT4B,2023-07-30,95,Placeholder
916,B082LSVT4B,2023-08-06,102,Placeholder
917,B082LSVT4B,2023-08-13,71,Placeholder
918,B082LSVT4B,2023-08-20,179,Placeholder
919,B082LSVT4B,2023-08-27,185,Placeholder
920,B082LSVT4B,2023-09-03,113,Placeholder
921,B082LSVT4B,2023-09-10,134,Placeholder
922,B082LSVT4B,2023-09-17,70,Placeholder
923,B082LSVT4B,2023-09-24,155,Placeholder
924,B082LSVT4B,2023-10-01,69,Placeholder
925,B082LSVT4B,2023-10-08,158,Placeholder
926,B082LSVT4B,2023-10-15,169,Placeholder
927,B082LSVT4B,2023-10-22,145,Placeholder
928,B082LSVT4B,2023-10-29,89,Placeholder
929,B082LSVT4B,2023-11-05,174,Placeholder
930,B082LSVT4B,2023-11-12,69,Placeholder
931,B082LSVT4B,2023-11-19,123,Placeholder
932,B082LSVT4B,2023-11-26,132,Placeholder
933,B082LSVT4B,2023-12-03,150,Placeholder
934,B082LSVT4B,2023-12-10,160,Placeholder
935,B082LSVT4B,2023-12-17,139,Placeholder
936,B082LSVT4B,2023-12-24,119,Placeholder
937,B08WRBG3XW,2023-01-01,167,Placeholder
938,B08WRBG3XW,2023-01-08,95,Placeholder
939,B08WRBG3XW,2023-01-15,188,Placeholder
940,B08WRBG3XW,2023-01-22,196,Placeholder
941,B08WRBG3XW,2023-01-29,71,Placeholder
942,B08WRBG3XW,2023-02-05,57,Placeholder
943,B08WRBG3XW,2023-02-12,167,Placeholder
944,B08WRBG3XW,2023-02-19,110,Placeholder
945,B08WRBG3XW,2023-02-26,182,Placeholder
946,B08WRBG3XW,2023-03-05,178,Placeholder
947,B08WRBG3XW,2023-03-12,152,Placeholder
948,B08WRBG3XW,2023-03-19,151,Placeholder
949,B08WRBG3XW,2023-03-26,72,Placeholder
950,B08WRBG3XW,2023-04-02,147,Placeholder
951,B08WRBG3XW,2023-04-09,103,Placeholder
952,B08WRBG3XW,2023-04-16,190,Placeholder
953,B08WRBG3XW,2023-04-23,92,Placeholder
954,B08WRBG3XW,2023-04-30,172,Placeholder
955,B08WRBG3XW,2023-05-07,182,Placeholder
956,B08WRBG3XW,2023-05-14,116,Placeholder
957,B08WRBG3XW,2023-05-21,183,Placeholder
958,B08WRBG3XW,2023-05-28,59,Placeholder
959,B08WRBG3XW,2023-06-04,121,Placeholder
960,B08WRBG3XW,2023-06-11,171,Placeholder
961,B08WRBG3XW,2023-06-18,95,Placeholder
962,B08WRBG3XW,2023-06-25,85,Placeholder
963,B08WRBG3XW,2023-07-02,137,Placeholder
964,B08WRBG3XW,2023-07-09,74,Placeholder
965,B08WRBG3XW,2023-07-16,151,Placeholder
966,B08WRBG3XW,2023-07-23,109,Placeholder
967,B08WRBG3XW,2023-07-30,60,Placeholder
968,B08WRBG3XW,2023-08-06,65,Placeholder
969,B08WRBG3XW,2023-08-13,124,Placeholder
970,B08WRBG3XW,2023-08-20,82,Placeholder
971,B08WRBG3XW,2023-08-27,53,Placeholder
972,B08WRBG3XW,2023-09-03,76,Placeholder
973,B08WRBG3XW,2023-09-10,137,Placeholder
974,B08WRBG3XW,2023-09-17,104,Placeholder
975,B08WRBG3XW,2023-09-24,187,Placeholder
976,B08WRBG3XW,2023-10-01,86,Placeholder
977,B08WRBG3XW,2023-10-08,129,Placeholder
978,B08WRBG3XW,2023-10-15,113,Placeholder
979,B08WRBG3XW,2023-10-22,173,Placeholder
980,B08WRBG3XW,2023-10-29,182,Placeholder
981,B08WRBG3XW,2023-11-05,123,Placeholder
982,B08WRBG3XW,2023-11-12,164,Placeholder
983,B08WRBG3XW,2023-11-19,140,Placeholder
984,B08WRBG3XW,2023-11-26,115,Placeholder
985,B08WRBG3XW,2023-12-03,110,Placeholder
986,B08WRBG3XW,2023-12-10,179,Placeholder
987,B08WRBG3XW,2023-12-17,185,Placeholder
988,B08WRBG3XW,2023-12-24,110,Placeholder
989,B08DPLCM6T,2023-01-01,151,Placeholder
990,B08DPLCM6T,2023-01-08,147,Placeholder
991,B08DPLCM6T,2023-01-15,78,Placeholder
992,B08DPLCM6T,2023-01-22,76,Placeholder
993,B08DPLCM6T,2023-01-29,56,Placeholder
994,B08DPLCM6T,2023-02-05,101,Placeholder
995,B08DPLCM6T,2023-02-12,192,Placeholder
996,B08DPLCM6T,2023-02-19,143,Placeholder
997,B08DPLCM6T,2023-02-26,143,Placeholder
998,B08DPLCM6T,2023-03-05,69,Placeholder
999,B08DPLCM6T,2023-03-12,109,Placeholder
1000,B08DPLCM6T,2023-03-19,96,Placeholder
1001,B08DPLCM6T,2023-03-26,57,Placeholder
1002,B08DPLCM6T,2023-04-02,199,Placeholder
1003,B08DPLCM6T,2023-04-09,184,Placeholder
1004,B08DPLCM6T,2023-04-16,56,Placeholder
1005,B08DPLCM6T,2023-04-23,136,Placeholder
1006,B08DPLCM6T,2023-04-30,132,Placeholder
1007,B08DPLCM6T,2023-05-07,194,Placeholder
1008,B08DPLCM6T,2023-05-14,106,Placeholder
1009,B08DPLCM6T,2023-05-21,69,Placeholder
1010,B08DPLCM6T,2023-05-28,109,Placeholder
1011,B08DPLCM6T,2023-06-04,178,Placeholder
1012,B08DPLCM6T,2023-06-11,166,Placeholder
1013,B08DPLCM6T,2023-06-18,73,Placeholder
1014,B08DPLCM6T,2023-06-25,57,Placeholder
1015,B08DPLCM6T,2023-07-02,111,Placeholder
1016,B08DPLCM6T,2023-07-09,109,Placeholder
1017,B08DPLCM6T,2023-07-16,64,Placeholder
1018,B08DPLCM6T,2023-07-23,78,Placeholder
1019,B08DPLCM6T,2023-07-30,59,Placeholder
1020,B08DPLCM6T,2023-08-06,54,Placeholder
1021,B08DPLCM6T,2023-08-13,180,Placeholder
1022,B08DPLCM6T,2023-08-20,131,Placeholder
1023,B08DPLCM6T,2023-08-27,113,Placeholder
1024,B08DPLCM6T,2023-09-03,120,Placeholder
1025,B08DPLCM6T,2023-09-10,173,Placeholder
1026,B08DPLCM6T,2023-09-17,146,Placeholder
1027,B08DPLCM6T,2023-09-24,180,Placeholder
1028,B08DPLCM6T,2023-10-01,140,Placeholder
1029,B08DPLCM6T,2023-10-08,75,Placeholder
1030,B08DPLCM6T,2023-10-15,51,Placeholder
1031,B08DPLCM6T,2023-10-22,178,Placeholder
1032,B08DPLCM6T,2023-10-29,138,Placeholder
1033,B08DPLCM6T,2023-11-05,51,Placeholder
1034,B08DPLCM6T,2023-11-12,176,Placeholder
1035,B08DPLCM6T,2023-11-19,182,Placeholder
1036,B08DPLCM6T,2023-11-26,93,Placeholder
1037,B08DPLCM6T,2023-12-03,190,Placeholder
1038,B08DPLCM6T,2023-12-10,66,Placeholder
1039,B08DPLCM6T,2023-12-17,57,Placeholder
1040,B08DPLCM6T,2023-12-24,107,Placeholder
1041,B09C6HXFC1,2023-01-01,101,Placeholder
